timestamp,open,high,low,close
2020-01-01 22:00:00+00:00,18.94,18.94,18.94,18.94
2020-01-01 22:01:00+00:00,18.88949,18.88949,18.88949,18.88949
2020-01-01 22:02:00+00:00,18.88756,18.88756,18.88756,18.88756
2020-01-01 22:03:00+00:00,18.89001,18.89718,18.89001,18.896520000000002
2020-01-01 22:04:00+00:00,18.89658,18.89772,18.89658,18.89705
2020-01-01 22:06:00+00:00,18.89772,18.8996,18.89705,18.8996
2020-01-01 22:07:00+00:00,18.89954,18.90012,18.898870000000002,18.89939
2020-01-01 22:08:00+00:00,18.89944,18.89954,18.8977,18.89848
2020-01-01 22:09:00+00:00,18.899279999999997,18.899279999999997,18.8981,18.898139999999998
2020-01-01 22:10:00+00:00,18.89663,18.898429999999998,18.89663,18.898220000000002
2020-01-01 22:11:00+00:00,18.898320000000002,18.898889999999998,18.89826,18.89826
2020-01-01 22:12:00+00:00,18.898889999999998,18.898889999999998,18.897879999999997,18.898429999999998
2020-01-01 22:13:00+00:00,18.89848,18.89848,18.89631,18.89695
2020-01-01 22:14:00+00:00,18.897579999999998,18.897579999999998,18.89695,18.89695
2020-01-01 22:15:00+00:00,18.89685,18.89695,18.8963,18.8969
2020-01-01 22:16:00+00:00,18.89754,18.89754,18.89465,18.89686
2020-01-01 22:17:00+00:00,18.89688,18.89688,18.8947,18.896639999999998
2020-01-01 22:18:00+00:00,18.896639999999998,18.89708,18.8939,18.896420000000003
2020-01-01 22:19:00+00:00,18.89684,18.897560000000002,18.8946,18.89535
2020-01-01 22:20:00+00:00,18.89538,18.89542,18.89484,18.89534
2020-01-01 22:21:00+00:00,18.89534,18.8958,18.89413,18.8953
2020-01-01 22:22:00+00:00,18.89528,18.89528,18.89475,18.89524
2020-01-01 22:23:00+00:00,18.895229999999998,18.8957,18.89519,18.895229999999998
2020-01-01 22:24:00+00:00,18.89472,18.89576,18.894579999999998,18.895310000000002
2020-01-01 22:25:00+00:00,18.8953,18.89576,18.8953,18.895310000000002
2020-01-01 22:26:00+00:00,18.89576,18.89576,18.895310000000002,18.895310000000002
2020-01-01 22:27:00+00:00,18.89526,18.8957,18.89518,18.895210000000002
2020-01-01 22:28:00+00:00,18.89569,18.89585,18.895210000000002,18.895210000000002
2020-01-01 22:29:00+00:00,18.8957,18.8957,18.8947,18.89518
2020-01-01 22:30:00+00:00,18.8952,18.8975,18.8952,18.89656
2020-01-01 22:31:00+00:00,18.89656,18.89677,18.89624,18.896739999999998
2020-01-01 22:32:00+00:00,18.89722,18.89725,18.89675,18.89675
2020-01-01 22:33:00+00:00,18.89626,18.89675,18.89626,18.89675
2020-01-01 22:34:00+00:00,18.89675,18.89723,18.896739999999998,18.89723
2020-01-01 22:35:00+00:00,18.89676,18.89732,18.896729999999998,18.89724
2020-01-01 22:36:00+00:00,18.89724,18.89745,18.89706,18.89736
2020-01-01 22:37:00+00:00,18.89738,18.8977,18.896420000000003,18.89668
2020-01-01 22:38:00+00:00,18.89666,18.89708,18.89666,18.89668
2020-01-01 22:39:00+00:00,18.89668,18.89708,18.89668,18.89669
2020-01-01 22:40:00+00:00,18.89668,18.89696,18.89645,18.8967
2020-01-01 22:41:00+00:00,18.89633,18.89726,18.89633,18.8967
2020-01-01 22:42:00+00:00,18.8967,18.89709,18.89626,18.89668
2020-01-01 22:43:00+00:00,18.896720000000002,18.89738,18.89603,18.89682
2020-01-01 22:44:00+00:00,18.89722,18.89736,18.896720000000002,18.89697
2020-01-01 22:45:00+00:00,18.89712,18.90019,18.89614,18.90001
2020-01-01 22:46:00+00:00,18.90001,18.90012,18.89986,18.89998
2020-01-01 22:47:00+00:00,18.89996,18.89998,18.89985,18.8999
2020-01-01 22:48:00+00:00,18.89994,18.89999,18.89992,18.89992
2020-01-01 22:49:00+00:00,18.89987,18.90023,18.89986,18.89994
2020-01-01 22:50:00+00:00,18.90006,18.90008,18.89994,18.9
2020-01-01 22:51:00+00:00,18.900129999999997,18.900129999999997,18.89986,18.89986
2020-01-01 22:52:00+00:00,18.899820000000002,18.90115,18.899820000000002,18.900660000000002
2020-01-01 22:53:00+00:00,18.90028,18.90128,18.89902,18.899639999999998
2020-01-01 22:54:00+00:00,18.899639999999998,18.901020000000003,18.89798,18.90016
2020-01-01 22:55:00+00:00,18.90004,18.900760000000002,18.89954,18.9007
2020-01-01 22:56:00+00:00,18.90036,18.90107,18.9,18.9005
2020-01-01 22:57:00+00:00,18.9005,18.900920000000003,18.899,18.90006
2020-01-01 22:58:00+00:00,18.89904,18.899820000000002,18.89886,18.8998
2020-01-01 22:59:00+00:00,18.90044,18.90046,18.89911,18.89977
2020-01-01 23:00:00+00:00,18.89968,18.918570000000003,18.89968,18.9114
2020-01-01 23:01:00+00:00,18.91134,18.92694,18.90736,18.910339999999998
2020-01-01 23:02:00+00:00,18.910320000000002,18.91822,18.90926,18.91698
2020-01-01 23:03:00+00:00,18.91702,18.9341,18.912860000000002,18.93396
2020-01-01 23:04:00+00:00,18.93402,18.93421,18.93402,18.934160000000002
2020-01-01 23:05:00+00:00,18.93412,18.93424,18.93378,18.93382
2020-01-01 23:06:00+00:00,18.9339,18.93514,18.93388,18.93481
2020-01-01 23:07:00+00:00,18.934929999999998,18.934929999999998,18.93466,18.9347
2020-01-01 23:08:00+00:00,18.93469,18.93487,18.9338,18.934479999999997
2020-01-01 23:09:00+00:00,18.934479999999997,18.93485,18.93052,18.93052
2020-01-01 23:10:00+00:00,18.9305,18.93064,18.93044,18.9305
2020-01-01 23:11:00+00:00,18.93049,18.93054,18.93049,18.93054
2020-01-01 23:12:00+00:00,18.9305,18.93427,18.9305,18.93357
2020-01-01 23:13:00+00:00,18.93355,18.93358,18.93326,18.93347
2020-01-01 23:14:00+00:00,18.93358,18.93358,18.9333,18.93348
2020-01-01 23:15:00+00:00,18.93348,18.93348,18.931079999999998,18.93124
2020-01-01 23:16:00+00:00,18.93129,18.93166,18.931279999999997,18.93135
2020-01-01 23:17:00+00:00,18.93136,18.93151,18.93135,18.93146
2020-01-01 23:18:00+00:00,18.93145,18.932129999999997,18.93145,18.93204
2020-01-01 23:19:00+00:00,18.93204,18.93208,18.93134,18.93187
2020-01-01 23:20:00+00:00,18.93188,18.93744,18.93188,18.937160000000002
2020-01-01 23:21:00+00:00,18.93711,18.93808,18.93704,18.93798
2020-01-01 23:22:00+00:00,18.938,18.93865,18.938,18.93805
2020-01-01 23:23:00+00:00,18.93787,18.94008,18.93747,18.9383
2020-01-01 23:24:00+00:00,18.93828,18.94042,18.93776,18.93938
2020-01-01 23:25:00+00:00,18.93952,18.93978,18.93814,18.9383
2020-01-01 23:26:00+00:00,18.93832,18.93852,18.93822,18.93836
2020-01-01 23:27:00+00:00,18.93832,18.93885,18.93819,18.93842
2020-01-01 23:28:00+00:00,18.938489999999998,18.93894,18.938489999999998,18.938660000000002
2020-01-01 23:29:00+00:00,18.93864,18.93864,18.92674,18.927
2020-01-01 23:30:00+00:00,18.92696,18.92719,18.92247,18.92375
2020-01-01 23:31:00+00:00,18.92379,18.92428,18.91432,18.914839999999998
2020-01-01 23:32:00+00:00,18.914720000000003,18.91485,18.91456,18.91456
2020-01-01 23:33:00+00:00,18.91456,18.914720000000003,18.9144,18.91456
2020-01-01 23:34:00+00:00,18.91454,18.91454,18.914360000000002,18.914460000000002
2020-01-01 23:35:00+00:00,18.914270000000002,18.91463,18.914270000000002,18.91449
2020-01-01 23:36:00+00:00,18.914620000000003,18.91464,18.914279999999998,18.91444
2020-01-01 23:37:00+00:00,18.914260000000002,18.91453,18.914260000000002,18.914460000000002
2020-01-01 23:38:00+00:00,18.914579999999997,18.914579999999997,18.91443,18.91454
2020-01-01 23:39:00+00:00,18.914620000000003,18.915570000000002,18.914579999999997,18.91514
2020-01-01 23:40:00+00:00,18.91512,18.91512,18.91456,18.914620000000003
2020-01-01 23:41:00+00:00,18.91475,18.91477,18.91454,18.914579999999997
2020-01-01 23:42:00+00:00,18.91474,18.914820000000002,18.91459,18.91464
2020-01-01 23:43:00+00:00,18.914460000000002,18.914620000000003,18.914460000000002,18.914620000000003
2020-01-01 23:44:00+00:00,18.91474,18.9148,18.91442,18.914479999999998
2020-01-01 23:45:00+00:00,18.914379999999998,18.91466,18.91389,18.91452
2020-01-01 23:46:00+00:00,18.91463,18.916520000000002,18.914479999999998,18.915879999999998
2020-01-01 23:47:00+00:00,18.915879999999998,18.91616,18.91584,18.91601
2020-01-01 23:48:00+00:00,18.91604,18.916220000000003,18.915960000000002,18.916179999999997
2020-01-01 23:49:00+00:00,18.916220000000003,18.916220000000003,18.9132,18.9133
2020-01-01 23:50:00+00:00,18.91328,18.913420000000002,18.91321,18.913420000000002
2020-01-01 23:51:00+00:00,18.91331,18.91388,18.9132,18.91384
2020-01-01 23:52:00+00:00,18.91382,18.914460000000002,18.91382,18.914360000000002
2020-01-01 23:53:00+00:00,18.91434,18.91442,18.914279999999998,18.914379999999998
2020-01-01 23:54:00+00:00,18.914279999999998,18.91562,18.91396,18.91562
2020-01-01 23:55:00+00:00,18.9156,18.915760000000002,18.91481,18.91506
2020-01-01 23:56:00+00:00,18.915029999999998,18.91518,18.91377,18.91381
2020-01-01 23:57:00+00:00,18.913829999999997,18.913870000000003,18.91374,18.913870000000003
2020-01-01 23:58:00+00:00,18.91384,18.91414,18.911620000000003,18.9117
2020-01-01 23:59:00+00:00,18.91168,18.91216,18.91168,18.91178
2020-01-02 00:00:00+00:00,18.91176,18.91207,18.90665,18.909489999999998
2020-01-02 00:01:00+00:00,18.90946,18.90958,18.90856,18.90902
2020-01-02 00:02:00+00:00,18.909,18.909,18.908720000000002,18.908739999999998
2020-01-02 00:03:00+00:00,18.90902,18.91046,18.90876,18.90971
2020-01-02 00:04:00+00:00,18.909679999999998,18.91023,18.909660000000002,18.90994
2020-01-02 00:05:00+00:00,18.90995,18.91108,18.908820000000002,18.90987
2020-01-02 00:06:00+00:00,18.9099,18.90994,18.90972,18.909760000000002
2020-01-02 00:07:00+00:00,18.909879999999998,18.90989,18.90845,18.90946
2020-01-02 00:08:00+00:00,18.90948,18.90964,18.90744,18.9077
2020-01-02 00:09:00+00:00,18.90771,18.90774,18.90745,18.90749
2020-01-02 00:10:00+00:00,18.90756,18.909760000000002,18.90756,18.90935
2020-01-02 00:11:00+00:00,18.909370000000003,18.909689999999998,18.90152,18.90185
2020-01-02 00:12:00+00:00,18.90172,18.90249,18.90172,18.90211
2020-01-02 00:13:00+00:00,18.90182,18.90204,18.90171,18.90185
2020-01-02 00:14:00+00:00,18.901870000000002,18.90266,18.90172,18.90254
2020-01-02 00:15:00+00:00,18.9025,18.90555,18.90215,18.90534
2020-01-02 00:16:00+00:00,18.90542,18.90542,18.90523,18.905279999999998
2020-01-02 00:17:00+00:00,18.90525,18.905520000000003,18.90494,18.90504
2020-01-02 00:18:00+00:00,18.905079999999998,18.905079999999998,18.902279999999998,18.9029
2020-01-02 00:19:00+00:00,18.90292,18.90331,18.9024,18.90314
2020-01-02 00:20:00+00:00,18.90312,18.904889999999998,18.90212,18.90461
2020-01-02 00:21:00+00:00,18.9046,18.90476,18.9046,18.90461
2020-01-02 00:22:00+00:00,18.90462,18.90504,18.90446,18.90464
2020-01-02 00:23:00+00:00,18.90462,18.905379999999997,18.9046,18.905279999999998
2020-01-02 00:24:00+00:00,18.90532,18.90532,18.9052,18.905260000000002
2020-01-02 00:25:00+00:00,18.9051,18.90534,18.905070000000002,18.905160000000002
2020-01-02 00:26:00+00:00,18.9051,18.90527,18.90462,18.90496
2020-01-02 00:27:00+00:00,18.905,18.90505,18.905,18.90502
